Barcode,IssueDate,IsActive,SSN
10558,2015-05-22 00:56:56.140,1,0112217716
10559,2017-09-04 10:13:11.450,1,0212494317
10560,2017-11-23 22:56:23.630,1,0403239437
10561,2020-06-12 03:40:44.160,0,0103322832
10562,2013-06-17 22:32:10.140,1,0411859750
10563,2013-09-26 17:02:20.530,1,0311677703
10564,2020-01-08 01:58:58.590,0,0306755105
10565,2013-06-28 06:30:40.350,1,0302817307
10566,2016-10-12 07:41:43.950,0,0311286242
10567,2019-07-28 00:43:10.110,0,0101069920
10568,2020-12-24 05:48:04.220,1,0400889958
10569,2018-12-21 00:37:28.080,0,0004278103
10570,2020-12-15 04:49:59.290,0,0306395480
10571,2017-08-18 09:41:27.140,0,0411044629
10572,2020-05-17 23:02:47.360,0,0400033802
10573,2020-08-07 20:48:08.830,0,0309517865
10574,2019-09-15 01:18:42.800,1,0000423436
10575,2020-12-27 03:27:16.830,0,0006523845
10576,2014-04-24 21:26:59.470,0,0409442021
10577,2014-02-18 15:00:52.980,1,0007236810
10578,2020-02-21 10:08:14.930,0,0108062575
10579,2020-08-24 14:44:13.990,0,0211365914
10580,2018-08-12 19:09:09.870,1,0209796039
10581,2016-09-12 07:01:25.960,0,0411621643
10582,2017-06-30 09:55:18.460,0,0304078880
10583,2013-08-19 06:09:33.410,1,0300105154
10584,2017-02-12 05:51:53.120,1,0004560630
10585,2018-06-09 22:33:08.650,0,0411250684
10586,2017-05-03 17:32:20.390,1,0412689178
10587,2013-09-29 05:05:37.060,0,0208136300
10588,2014-08-14 22:29:38.890,1,0400388668
10589,2020-10-17 18:31:35.830,1,0109336247
10590,2014-04-30 23:02:35.590,0,0302782738
10591,2018-09-25 19:17:59.670,0,0312974896
10592,2015-01-03 21:14:43.560,0,0308947727
10593,2016-10-22 18:42:03.660,0,0200292934
10594,2017-03-14 09:21:12.250,0,0311162607
10595,2013-11-25 09:11:40.100,1,0012938828
10596,2016-06-25 09:36:34.360,1,0501041135
10597,2020-05-09 20:41:18.990,1,0003421775
10598,2013-08-28 00:30:05.630,1,0307218502
10599,2017-04-11 10:00:08.380,1,0402342972
10600,2019-09-27 16:26:19.250,0,0409983171
10601,2018-04-12 08:54:27.650,1,0305549544
10602,2017-06-30 21:43:01.850,1,0006981561
10603,2020-03-08 23:28:58.600,0,0301572569
10604,2020-09-25 19:49:53.770,0,0011272285
10605,2017-07-28 14:39:09.420,0,0412079785
10606,2016-01-11 23:59:17.220,0,0302465320
10607,2017-07-15 17:48:27.760,0,0105038305
10608,2018-10-30 19:44:20.810,1,0306874176
10609,2017-09-13 21:15:26.920,1,0000631202
10610,2016-02-21 06:00:32.710,0,0400330771
10611,2019-08-13 07:37:50.060,1,0311191680
10612,2018-04-25 21:07:28.190,0,0104206227
10613,2015-09-27 10:12:42.150,1,0202486337
10614,2020-01-23 15:04:01.590,0,0404389582
10615,2014-08-23 15:54:57.660,1,0011350783
10616,2016-05-24 17:45:25.690,1,0201688734
10617,2020-10-29 16:22:36.730,1,0306474134
10618,2017-08-14 11:10:27.420,0,0410103658
10619,2015-01-10 03:25:49.940,0,0500687495
10620,2017-02-24 12:58:19.960,0,0311301155
10621,2016-06-25 02:36:06.880,0,0500047760
10622,2018-05-25 02:13:31.220,1,0408586157
10623,2013-08-18 11:16:28.380,0,0206837095
10624,2018-02-01 01:34:52.490,0,0200262594
10625,2015-09-01 09:31:59.610,1,0102493325
10626,2016-01-25 12:26:43.580,0,0408312983
10627,2017-01-05 04:20:43.690,0,0207430273
10628,2016-11-05 11:26:56.580,0,0308489827
10629,2019-04-01 16:07:02.690,1,0203336392
10630,2017-12-13 17:50:42.460,1,0208322722
10631,2014-12-16 00:45:40.490,0,0011197990
10632,2013-12-03 14:30:47.340,1,0401426586
10633,2016-04-23 00:08:06.540,0,0300699549
10634,2014-05-09 22:17:54.730,1,0202113761
10635,2013-10-12 10:14:42.220,1,0204889311
10636,2020-03-14 09:18:24.110,1,0306879358
10637,2018-04-23 10:26:19.870,1,0204389833
10638,2013-11-23 10:19:39.650,0,0202316193
10639,2020-07-17 15:12:43.700,0,0411392788
10640,2015-11-08 22:33:51.430,0,0004682276
10641,2020-10-18 23:43:52.640,1,0111997922
10642,2015-11-30 09:21:16.250,0,0209460747
10643,2017-12-01 01:14:11.970,1,0502531867
10644,2018-02-06 12:31:03.110,1,0307168364
10645,2015-09-18 15:24:45.530,0,0405004807
10646,2013-11-11 22:10:31.480,1,0212818859
10647,2020-04-08 11:02:01.410,1,0304603497
10648,2017-09-30 03:38:02.080,1,0412235538
10649,2016-01-01 17:26:14.580,1,0002239426
10650,2018-07-03 15:26:14.420,0,0200508854
10651,2016-08-26 17:13:57.640,1,0500784359
10652,2016-03-07 09:30:51.560,0,0502190381
10653,2019-08-18 21:04:15.700,1,0412290297
10654,2013-07-27 21:01:48.420,1,0211704279
10655,2016-09-13 13:50:12.370,0,0011619478
10656,2020-11-18 06:40:56.440,1,0212784226
10657,2017-04-24 10:26:33.470,1,0102955139
10658,2015-07-18 21:54:06.100,0,0102396606
10659,2018-07-07 10:17:54.150,0,0501610072
10660,2014-12-14 02:12:25.830,0,0102382748
10661,2020-01-06 19:38:33.530,0,0001039201
10662,2014-02-19 06:21:31.180,0,0308706659
10663,2020-07-31 03:37:18.120,0,0312692192
10664,2020-10-01 03:24:44.470,0,0409856382
10665,2014-08-18 05:14:52.210,1,0011901236
10666,2019-02-19 17:07:02.720,0,0305848619
10667,2015-06-14 20:59:21.640,0,0105564362
10668,2014-10-30 11:54:47.420,1,0309913974
10669,2019-09-23 04:49:19.370,0,0100846935
10670,2015-06-11 06:36:33.560,0,0409504645
10671,2019-02-01 07:19:05.830,1,0407557949
10672,2020-05-18 06:02:57.080,1,0502836229
10673,2018-01-27 19:57:43.730,1,0308826747
10674,2020-03-03 04:51:58.510,0,0003054252
10675,2017-05-08 13:14:27.320,1,0401758184
10676,2014-01-05 17:14:50.620,1,0004212360
10677,2013-12-04 00:59:19.240,1,0411575174
10678,2016-07-11 22:45:25.270,1,0403083131
10679,2015-10-26 10:10:06.950,0,0104251415
10680,2015-04-01 11:21:28.130,0,0406823189
10681,2016-10-18 01:24:42.180,0,0306967080
10682,2020-04-07 00:42:41.610,0,0009899749
10683,2014-04-16 18:00:41.990,1,0005845585
10684,2014-03-11 00:40:48.270,1,0003450674
10685,2014-09-29 00:36:44.820,1,0304622028
10686,2019-10-10 15:14:48.940,0,0204174677
10687,2015-04-17 17:26:31.640,0,0110409780
10688,2016-03-08 03:06:18.120,0,0410073090
10689,2018-08-26 08:27:42.370,1,0104218403
10690,2013-11-24 03:33:45.790,1,0207761351
10691,2016-05-01 22:51:50.640,0,0005649141
10692,2016-03-17 12:32:13.760,1,0408710546
10693,2016-05-19 00:01:45.500,1,0205666434
10694,2019-01-14 13:00:17.860,0,0503406872
10695,2016-11-02 02:55:17.900,0,0406559807
10696,2020-02-09 17:22:21.460,0,0406636113
10697,2016-05-01 05:43:58.140,0,0200284199
10698,2018-03-01 21:49:27.510,1,0212817858
10699,2016-12-01 07:16:10.890,0,0203324244
10700,2017-07-29 22:17:42.810,0,0406204128
10701,2019-05-31 01:11:09.840,1,0408665038
10702,2018-11-19 23:07:13.980,1,0305941450
10703,2019-01-07 22:48:42.720,1,0400974008
10704,2014-01-02 10:49:41.020,1,0503053269
10705,2020-06-01 08:07:08.590,0,0203365847
10706,2017-04-10 11:11:00.560,0,0400866556
10707,2019-02-08 13:33:07.840,0,0202387340
10708,2020-06-16 16:12:17.190,1,0405031470
10709,2017-03-21 07:47:21.100,0,0210940189
10710,2016-02-18 20:35:21.740,1,0504967331
10711,2020-05-27 05:41:37.190,1,0210091673
10712,2014-03-25 11:41:08.190,1,0110705495
10713,2020-09-22 11:43:59.150,0,0300107242
10714,2016-09-16 22:56:26.020,0,0108369768
10715,2019-02-26 00:47:43.660,1,0005556310
10716,2020-09-30 18:55:51.920,1,0207198981
10717,2020-11-04 12:20:49.190,1,0310884731
10718,2019-11-02 02:56:29.840,1,0007399399
10719,2019-06-15 02:47:59.640,1,0412689444
10720,2015-11-08 14:00:03.280,0,0109955018
10721,2017-04-15 23:40:31.070,1,0211518229
10722,2020-04-07 17:53:03.530,1,0502516501
10723,2017-03-06 03:27:05.050,0,0112785586
10724,2019-04-11 01:15:33.580,0,0506357598
10725,2020-02-09 07:44:42.920,1,0201125735
10726,2016-04-27 18:46:52.060,0,0505440675
10727,2017-06-11 06:01:11.580,1,0506017930
10728,2020-01-14 06:57:25.880,1,0107986084
10729,2016-10-11 01:56:40.610,0,0301240514
10730,2018-03-29 19:52:05.870,0,0201959474
10731,2018-09-06 11:30:52.490,0,0406712099
10732,2016-10-04 03:09:51.740,0,0405021745
10733,2020-08-10 15:29:14.380,0,0400136372
10734,2019-03-29 11:52:24.140,1,0400086558
10735,2016-11-01 10:10:18.290,0,0210656866
10736,2018-11-29 02:17:28.200,1,0104787071
10737,2014-09-10 01:53:58.890,0,0502555875
10738,2013-09-24 07:11:00.970,0,0209302178
10739,2014-10-09 16:33:39.680,0,0504834575
10740,2018-06-20 13:25:44.260,0,0008282889
10741,2014-02-11 01:41:41.090,1,0002534272
10742,2015-11-01 01:14:14.450,1,0502870079
10743,2019-12-18 19:18:57.030,0,0006518471
10744,2015-12-18 11:52:20.630,1,0403106218
10745,2014-06-29 21:52:08.600,1,0501859101
10746,2015-07-20 11:10:42.440,0,0110658824
10747,2016-06-25 00:48:14.620,1,0105645280
10748,2020-09-01 01:05:19.480,1,0506446785
10749,2020-11-18 12:12:34.210,0,0505652471
10750,2017-02-01 07:59:25.990,0,0012561842
10751,2020-04-06 05:01:32.270,1,0505623057
10752,2017-06-30 02:47:28.300,1,0106832172
10753,2019-09-17 19:01:27.870,1,0108101143
10754,2014-07-05 17:16:07.610,1,0007314714
10755,2013-09-24 22:37:11.740,0,0208624543
10756,2020-02-22 07:18:06.320,0,0401897732
10757,2015-02-25 19:40:08.930,0,0406075109
10758,2020-09-28 21:33:09.150,1,0204607502
10759,2014-11-24 03:04:58.100,1,0306970941
10760,2017-07-16 13:20:16.530,0,0007725978
10761,2020-10-30 05:09:48.990,1,0411962892
10762,2020-01-26 06:35:41.970,1,0008694991
10763,2017-02-15 14:15:36.580,1,0506561456
10764,2019-12-23 11:55:15.240,0,0407072838
10765,2018-06-14 09:04:29.250,0,0305534523
10766,2017-02-02 02:31:45.450,1,0205586618
10767,2014-08-14 20:11:53.810,1,0311806485
10768,2014-12-06 23:51:35.000,0,0309308355
10769,2020-11-15 12:46:07.740,1,0112278075
10770,2013-09-08 22:30:15.450,1,0203312059
10771,2019-07-03 17:01:53.030,1,0207919303
10772,2020-07-23 05:09:48.210,1,0011162340
10773,2018-07-05 10:22:50.160,0,0207708487
10774,2014-06-06 13:22:15.370,1,0011329858
10775,2015-03-09 12:18:22.180,1,0403451179
10776,2014-11-25 22:26:16.620,0,0408523613
10777,2013-09-30 22:34:06.490,0,0010687281
10778,2014-08-29 15:34:44.420,0,0405744740
10779,2018-03-24 03:23:24.970,0,0111551692
10780,2018-01-01 20:34:00.470,1,0004013799
10781,2020-11-02 17:58:37.450,1,0004510852
10782,2017-10-10 04:55:52.100,0,0506806231
10783,2020-02-25 18:44:51.670,0,0011157047
10784,2020-09-08 17:57:14.620,0,0503820355
10785,2018-12-23 14:50:33.600,0,0302615004
10786,2014-08-19 08:43:24.190,1,0400402494
10787,2018-01-17 08:08:23.870,0,0112919050
10788,2019-07-18 22:13:06.770,1,0411878412
10789,2018-12-14 13:15:12.400,1,0505980175
10790,2017-09-10 02:52:11.970,0,0505338727
10791,2017-03-15 06:37:19.270,1,0009706891
10792,2014-12-12 04:20:49.750,1,0405208649
10793,2019-11-01 04:06:02.880,0,0412953121
10794,2018-03-26 03:13:23.160,0,0305613930
10795,2018-08-21 08:15:55.280,1,0104215523
10796,2015-01-16 19:05:59.130,0,0208889337
10797,2019-09-15 10:58:37.870,0,0009263892
10798,2020-12-26 07:23:41.800,0,0312895492
10799,2018-07-06 02:47:51.380,1,0108173535
10800,2018-05-27 19:20:23.150,0,0007188294
10801,2014-05-17 14:58:48.630,1,0508735265
10802,2014-12-30 00:56:39.610,0,0311293003
10803,2020-10-16 12:19:11.750,0,0201895440
10804,2020-08-21 13:42:18.750,1,0109069436
10805,2018-08-01 14:57:32.960,0,0305212491
10806,2020-09-13 23:51:44.060,0,0411237179
10807,2019-12-26 16:24:38.150,0,0201694795
10808,2018-09-23 05:39:12.490,0,0405610046
10809,2020-04-28 04:57:45.430,0,0201921873
10810,2019-10-31 00:10:55.120,1,0101095645
10811,2019-11-03 08:43:59.820,1,0311602783
10812,2013-12-09 04:05:24.500,1,0506869391
10813,2015-12-18 18:09:44.170,0,0404420055
10814,2017-11-22 06:30:57.630,0,0502517871
10815,2017-09-12 19:21:39.090,0,0003340841
10816,2016-07-02 00:13:56.890,1,0307147093
10817,2020-11-30 11:50:50.300,0,0306085187
10818,2017-06-08 20:18:21.960,0,0108334339
10819,2014-06-11 21:04:41.630,1,0207315187
10820,2017-04-07 00:21:05.060,1,0203635383
10821,2020-01-16 18:23:21.580,0,0501518674
10822,2016-01-27 21:58:47.050,1,0110136661
10823,2016-12-23 10:36:22.600,0,0508631076
10824,2016-08-17 09:53:55.760,0,0208292249
10825,2017-06-26 15:52:56.180,0,0405843729
10826,2018-01-01 12:41:03.280,1,0110895242
10827,2014-03-04 01:03:45.330,0,0505160496
10828,2013-09-21 07:09:26.990,0,0503175326
10829,2016-10-16 05:06:20.100,1,0209460536
10830,2013-08-02 17:12:23.040,1,0305032197
10831,2016-03-12 11:27:38.750,0,0402725317
10832,2013-10-05 15:10:24.700,0,0101858777
10833,2017-02-23 12:46:53.050,1,0506547704
10834,2020-10-27 08:03:01.820,1,0105258872
10835,2017-01-27 05:35:11.840,1,0000061389
10836,2019-04-16 17:01:57.830,0,0300947575
10837,2017-12-24 16:36:40.360,0,0406779900
10838,2020-07-06 05:02:32.920,1,0204577139
10839,2015-07-21 02:59:41.660,1,0008748813
10840,2019-04-10 14:58:49.540,0,0305651574
10841,2015-08-24 16:18:46.040,0,0502282039
10842,2020-04-26 02:29:11.380,0,0104027605
10843,2020-03-21 17:15:21.340,1,0508518827
10844,2020-02-14 13:04:17.290,1,0412354362
10845,2018-11-07 18:08:12.150,1,0507354672
10846,2016-09-16 02:31:54.770,1,0105487936
10847,2019-12-25 10:11:05.580,0,0509846537
10848,2015-05-21 21:35:05.240,0,0506450349
10849,2013-12-23 07:51:44.060,1,0403963792
10850,2015-08-01 08:01:58.390,0,0005120847
10851,2015-02-16 07:15:08.840,1,0211581947
10852,2015-09-18 14:40:15.900,1,0203418835
10853,2019-12-27 10:19:00.160,0,0005018646
10854,2014-09-10 02:26:46.310,0,0206509841
10855,2019-05-12 00:57:01.570,0,0505478231
10856,2019-04-20 17:00:01.590,0,0109697704
10857,2019-01-06 14:20:17.010,1,0404064225
10858,2017-08-11 02:25:15.980,1,0511203402
10859,2016-08-06 21:49:22.570,0,0001661367
10860,2014-01-10 02:16:29.680,0,0500526131
10861,2019-12-23 22:47:58.730,1,0403397163
10862,2019-09-16 09:15:11.150,1,0507459309
10863,2015-05-20 00:32:52.380,1,0403891635
10864,2020-03-07 11:45:22.380,1,0311459967
10865,2017-01-29 12:43:16.370,1,0309690453
10866,2019-07-10 17:33:35.110,0,0512152010
10867,2017-10-15 15:18:31.460,0,0210336272
10868,2016-02-21 10:06:42.360,0,0412527793
10869,2014-04-07 00:55:45.780,0,0510451824
10870,2019-05-30 02:19:41.270,0,0305493176
10871,2019-07-09 07:37:16.530,0,0407453138
10872,2013-11-06 06:48:17.370,1,0511334574
10873,2015-05-01 17:18:40.300,1,0100092910
10874,2016-03-03 06:05:52.090,0,0505308767
10875,2015-01-24 08:02:19.020,0,0103341674
10876,2020-09-21 15:54:10.210,0,0407034025
10877,2016-11-07 04:43:25.710,0,0012305582
10878,2017-11-08 21:32:05.320,1,0000720104
10879,2018-10-10 15:45:43.610,1,0306548409
10880,2014-03-22 13:21:01.410,0,0407317743
10881,2019-01-08 02:29:57.710,1,0511035484
10882,2019-10-14 03:28:40.100,0,0100284866
10883,2020-09-28 23:17:42.940,1,0108045135
10884,2014-08-27 21:04:21.710,1,0205108867
10885,2019-06-17 09:57:14.210,1,0405517612
10886,2013-12-04 20:47:22.840,0,0111721517
10887,2014-10-10 04:51:24.550,0,0504120429
10888,2015-11-26 10:20:06.730,1,0507857412
10889,2014-11-28 07:06:00.240,1,0104613305
10890,2018-10-09 12:35:10.260,1,0507814865
10891,2013-09-20 02:41:40.810,1,0101476845
10892,2013-10-25 14:11:24.370,0,0511183949
10893,2017-05-11 07:13:10.350,0,0408388520
10894,2014-12-21 00:43:11.970,0,0408931213
10895,2020-04-17 16:10:50.820,0,0303166097
10896,2016-12-08 07:03:34.900,1,0412042352
10897,2018-05-20 01:56:19.000,1,0303103754
10898,2013-06-26 05:29:58.950,0,0502525276
10899,2016-06-27 00:21:00.920,0,0600529418
10900,2020-04-30 00:34:37.050,0,0512494628
10901,2019-12-02 11:13:23.320,1,0109924798
10902,2017-04-15 00:04:23.220,0,0102918339
10903,2014-07-26 20:39:19.450,1,0508075989
10904,2015-07-27 05:32:02.800,1,0512517207
10905,2017-01-23 00:24:41.860,1,0412302139
10906,2014-09-22 00:26:51.460,1,0501730745
10907,2013-10-29 21:21:35.600,1,0600483496
10908,2017-04-06 04:13:08.060,1,0207474042
10909,2020-08-16 18:24:27.300,0,0409246509
10910,2019-08-20 09:02:51.370,1,0402030638
10911,2015-11-23 12:16:35.870,0,0010807360
10912,2014-08-09 16:48:11.690,0,0400169951
10913,2019-11-01 10:39:32.370,1,0512406389
10914,2015-10-28 08:28:21.160,1,0301757995
10915,2016-01-02 23:46:31.980,1,0105249386
10916,2013-08-21 19:19:18.620,1,0200916112
10917,2019-12-18 09:57:28.210,0,0110506505
10918,2014-03-04 03:28:30.670,1,0405980989
10919,2014-03-03 01:48:08.170,1,0507754307
10920,2016-08-06 15:55:53.520,0,0105327281
10921,2018-03-12 12:42:10.560,0,0502430098
10922,2015-05-02 04:58:24.720,0,0508364464
10923,2014-09-05 03:00:42.110,1,0100665121
10924,2016-06-28 12:20:35.530,0,0306313058
10925,2019-02-18 23:38:00.450,1,0302558657
10926,2019-02-23 17:25:52.160,0,0512718177
10927,2017-06-27 23:35:07.030,0,0108211397
10928,2013-10-21 16:35:28.320,1,0000480732
10929,2016-11-15 13:55:01.280,0,0411779383
10930,2019-02-16 00:58:44.120,1,0003827126
10931,2015-10-15 13:57:51.200,1,0305361874
10932,2016-10-23 23:13:26.750,1,0002763140
10933,2014-10-24 21:11:04.400,0,0110159451
10934,2019-06-12 15:11:06.570,0,0501338796
10935,2015-04-21 02:07:38.100,1,0401399906
10936,2015-03-07 02:25:34.480,0,0600415930
10937,2018-08-30 06:49:20.640,0,0506890081
10938,2018-08-15 17:45:40.140,0,0107139537
10939,2018-08-04 20:39:39.860,1,0404307147
10940,2018-03-07 09:30:22.740,1,0600002658
10941,2013-07-17 23:25:47.240,1,0310472969
10942,2018-07-06 00:38:16.490,0,0501348641
10943,2016-04-10 15:55:39.440,1,0508235403
10944,2016-04-09 22:03:08.870,0,0306893789
10945,2016-04-28 00:18:34.380,1,0009258453
10946,2020-02-11 09:53:29.130,0,0406685372
10947,2014-12-25 03:31:52.000,0,0312463850
10948,2014-12-24 22:44:49.190,0,0411228790
10949,2019-12-19 00:56:40.000,0,0404196061
10950,2020-02-06 20:51:32.190,1,0210019749
10951,2017-12-21 21:06:06.690,0,0505705002
10952,2017-08-27 22:27:48.320,1,0409313539
10953,2020-04-25 03:41:50.790,0,0506213334
10954,2020-11-20 08:25:07.410,0,0404667773
10955,2015-07-31 11:52:26.480,0,0505794068
10956,2018-01-12 06:14:58.600,0,0406635046
10957,2016-01-20 21:03:41.100,1,0002629071
10958,2019-01-28 08:18:43.930,1,0004884146
10959,2017-06-07 05:54:02.350,0,0504909046
10960,2018-11-30 06:58:49.710,1,0510136255
10961,2018-03-27 00:51:44.440,1,0009265049
10962,2013-06-20 04:46:07.270,0,0502574428
10963,2013-10-31 14:18:06.780,1,0000418840
10964,2014-12-11 17:25:43.170,1,0411701246
10965,2017-04-16 19:05:00.160,0,0406723680
10966,2020-01-30 13:03:09.130,0,0311885571
10967,2020-10-15 19:37:07.300,0,0003386564
10968,2013-10-31 19:28:25.800,1,0311375243
10969,2013-12-19 06:20:43.060,0,0508393530
10970,2014-04-09 21:20:57.490,1,0100267753
10971,2015-12-23 12:29:57.990,1,0109270310
10972,2014-10-14 16:11:48.070,0,0601987115
10973,2016-07-30 06:48:50.820,0,0504712605
10974,2016-12-26 16:17:45.430,1,0505034479
10975,2016-07-01 16:30:06.270,1,0506427634
10976,2020-09-06 12:03:54.080,0,0512590566
10977,2020-01-21 13:02:45.280,1,0002407281
10978,2019-05-28 04:57:33.240,1,0507836701
10979,2013-08-12 12:02:01.150,0,0209056696
10980,2020-01-08 13:44:31.330,0,0002960915
10981,2017-08-11 13:54:00.150,1,0310861186
10982,2015-12-15 00:50:17.830,1,0508032049
10983,2014-11-03 15:38:48.330,0,0006556546
10984,2017-10-09 17:03:29.090,0,0211165944
10985,2014-08-07 03:52:37.430,0,0102261321
10986,2019-02-17 15:30:02.890,1,0402208470
10987,2017-06-30 19:31:35.960,1,0004849806
10988,2014-12-04 12:45:57.000,0,0502298224
10989,2017-04-24 03:18:40.090,1,0510000921
10990,2018-04-08 19:52:39.510,0,0312592255
10991,2020-02-15 05:21:53.390,1,0502502456
10992,2020-08-01 22:30:36.720,1,0603370928
10993,2014-08-20 11:51:37.790,0,0306306887
10994,2020-09-04 13:40:50.160,0,0402483264
10995,2020-12-11 08:38:38.310,0,0207488320
10996,2013-07-09 18:39:39.970,0,0603055312
10997,2018-02-14 10:20:09.700,0,0402736396
10998,2014-10-10 22:29:56.260,1,0104216574
10999,2019-12-25 02:58:08.710,1,0112323969
11000,2017-03-29 11:15:25.260,1,0000945299
11001,2020-04-27 14:16:21.830,0,0400847863
11002,2014-08-05 08:03:26.200,1,0204909174
11003,2014-06-17 16:24:06.130,0,0504952059
11004,2019-02-20 03:35:42.500,1,0401749817
11005,2017-07-27 08:21:34.200,0,0102570475
11006,2016-08-19 04:54:18.610,0,0500709115
11007,2014-07-10 15:38:57.500,1,0310428761
11008,2016-10-09 11:24:05.360,0,0402862793
11009,2017-10-31 15:55:01.130,0,0310736938
11010,2015-11-23 23:48:32.410,0,0506539628
11011,2018-12-22 17:12:13.320,0,0203985873
11012,2017-08-25 16:06:07.870,0,0310290715
11013,2018-11-27 20:16:42.770,0,0508824415
11014,2018-05-30 16:09:31.020,1,0509293262
11015,2014-09-30 17:04:49.550,1,0209926954
11016,2015-09-23 00:01:26.600,1,0511749461
11017,2019-08-17 13:07:18.940,0,0401972303
11018,2017-01-21 21:14:37.700,1,0004305528
11019,2013-10-16 13:33:05.740,0,0300968792
11020,2019-02-28 03:34:57.280,0,0603105192
11021,2016-01-11 17:31:33.160,1,0603701192
